epoch       	ep_ret      	ep_bler      	ep_fair      	ep_tx       	newbytes    	final_wiating   	ep_rbg	ep_bler     
472	46.333173932618635	15.89508454508455	49.652777777777786	637635600.1016083	6850542771.245207	6344704064.511009	3575.0	0.0
473	46.653735777992736	15.642208023458029	49.79166666666667	640986167.2825447	6855986117.494476	6363220558.557576	3585.0	0.0
474	46.81107831836085	15.726473063973067	49.958333333333336	643538867.7970073	6995440918.359843	6496679607.266919	3597.0	0.0
475	46.635890595089656	15.277720196470199	49.72222222222223	641082250.0815285	6804016982.767127	6304458343.49234	3580.0	0.0
476	46.56619011283697	16.725540894290898	49.77777777777778	640032507.1901646	6809990716.602067	6299889603.374466	3584.0	0.0
477	46.94637940559025	15.531831131831137	49.81944444444445	645054828.6581731	6756706731.382024	6250550216.657078	3587.0	0.0
478	46.924473115537346	15.807733932733935	49.902777777777786	644794036.6072701	6940698238.660151	6433277687.627457	3593.0	0.0
479	46.55968899068486	15.06192742442743	49.84722222222222	639964975.4979432	6911748207.53598	6414161742.053364	3589.0	0.0
480	47.1723995844033	15.88175574425575	49.97222222222222	648226438.2975136	6925657400.375084	6413703902.486221	3598.0	0.0
481	46.49357160836525	14.693142968142979	49.43055555555559	639064039.3684835	6866476811.528488	6367567212.234653	3559.0	0.0
482	46.43780740318571	13.771605246605256	49.44444444444446	639009681.2459778	6845022946.012571	6343309943.669104	3560.0	0.0
483	47.20931311694985	16.37393393643394	49.91666666666667	648675320.8736979	6982830474.433974	6485241807.670615	3594.0	0.0
484	46.65025525565714	16.45112017612018	49.861111111111114	641247069.3127096	6920050413.483982	6430316571.834611	3590.0	0.0
485	47.079984203124695	15.809029627779632	49.875	646712191.6206287	6989692349.684031	6483372735.048515	3591.0	0.0
486	46.7002906820251	14.889693177193184	49.680555555555564	642517494.3595994	6948516231.446551	6456452773.283222	3577.0	0.0
487	46.870990258980434	16.83636618011618	49.777777777777786	644204010.8530378	7032232635.944537	6529769059.491945	3584.0	0.0
488	47.00472149977705	16.31791888666889	49.66666666666667	646373028.3579404	6942870968.000559	6433542710.221727	3576.0	0.0
489	46.50774190015561	15.727118020868026	49.31944444444448	640177218.3758687	6918279452.054226	6424178570.068462	3551.0	0.0
490	47.048317430895736	16.37064255189256	49.916666666666664	646341294.3928808	6810133033.083958	6308139396.992821	3594.0	0.0
491	46.235797870771215	16.23847078847079	49.36111111111114	636849781.6431628	6952188716.707149	6462470341.222811	3554.0	0.0
492	46.85022970630128	15.705531968031975	49.888888888888886	644322465.5314703	6921387793.347215	6415474893.449391	3592.0	0.0
493	47.039731084158014	15.113258038258046	49.736111111111114	646201629.0257508	6875874310.800332	6374515115.848536	3581.0	0.0
494	46.901042814595115	16.143508112258115	49.93055555555556	644636810.8596901	6972316679.286941	6475200832.62866	3595.0	0.0
495	47.31550261760414	15.237955331705336	49.84722222222222	649317511.843886	6826702005.020086	6318351487.489841	3589.0	0.0
496	46.935177913621494	16.577521090021097	49.84722222222222	645353510.6594281	6951386585.3054695	6435657627.639568	3589.0	0.0
497	46.904198618313096	15.707178700928702	49.916666666666664	645268019.996316	7014665028.075338	6518286092.818666	3594.0	0.0
498	47.18708597965643	16.676948514448522	49.94444444444444	648920140.2504505	6915263237.903307	6401300544.723471	3596.0	0.0
499	46.3015979124162	15.176587301587304	49.902777777777786	636609647.3023181	6839969205.185587	6347081810.83784	3593.0	0.0
